GyX 1,GyY 1,GyZ 1,AcX 1,AcY 1,AcZ 1,GyX 2,GyY 2,GyZ 2,AcX 2,AcY 2,AcZ 2,activity
-472,7,-49,8.8046875,-1.315917969,-6.048437595,455,-22,8,8.909960747,-0.306250006,4.19179678,6
-472,18,-57,8.560645103,2.10546875,-4.01953125,480,-14,-10,8.445800781,-1.72744143,5.072265625,6
-472,12,-55,8.632422447,7.08203125,-0.933105469,455,8,-36,8.015136719,-3.631933689,3.641504049,6
-472,2,-36,8.862109184,10.79531288,2.794531345,406,8,-62,7.957715034,-0.885253906,2.019335985,6
421,-8,0,8.192187309,11.57529354,6.31640625,289,10,-67,9.326270103,3.603222609,2.794531345,6
272,-19,38,6.814062595,10.49384785,8.350097656,173,6,-61,9.948340416,5.120117188,3.239550829,6
119,-26,68,6.225488186,7.010253906,7.450488567,87,8,-49,10.0918951,6.517383099,3.239550829,6
6,-30,81,6.713574409,2.780175924,5.991015911,0,11,-27,9.991406441,8.508008003,2.426074266,6
-50,-18,67,7.51748085,-0.468945324,4.990918159,-89,17,1,9.278418541,10.52734375,1.110156298,6
-63,-18,50,7.617969036,-1.808789134,5.641699314,-204,23,42,7.948144913,12.0059576,-0.540722668,6
-123,-19,21,7.699316502,-2.225097656,5.847461224,-358,32,73,7.885937691,10.14453125,-3.105566502,6
-235,2,-17,8.129981041,-2.875879049,4.694238186,-482,36,88,8.311816216,4.837792873,-5.172753811,6
-349,15,-40,8.048632622,-2.493066549,3.186914206,-482,33,85,8.493652344,-0.77041018,-5.421582222,6
-423,17,-46,8.010352135,-1.861425877,2.435644627,-482,29,68,8.752051353,-7.330859661,-3.268261671,6
-460,17,-44,8.019922256,-1.244140625,3.301757813,-482,18,34,9.125292778,-13.04433632,1.35419929,6
-472,5,-31,8.067773819,1.110156298,5.852246284,-337,0,-4,9.115722656,-14.29804707,5.110547066,6
-472,-23,-7,7.814160347,4.962207317,7.460058689,-168,-11,-48,8.641992569,-10.14453125,5.55078125,6
-472,-65,14,8.096484184,5.641699314,5.091406345,-39,-18,-63,8.737695694,-4.675097942,4.320996284,6
-468,-35,65,11.77626991,0.095703125,0.980957031,29,-27,-69,8.689844131,-2.110254049,4.756445408,6
-326,-31,95,11.60400391,-3.871191502,-0.650781274,92,-35,-66,9.656445503,0.899609387,5.818749905,6
-206,-38,98,10.44599628,-6.096289158,-1.483398438,137,-42,-50,10.33115292,2.387793064,6.14414072,6
-61,-34,91,9.369336128,-8.972167969,-2.048046827,198,-53,-38,9.900488853,1.330273509,5.665625095,6
83,-27,82,8.641992569,-10.17324257,-2.225097656,284,-55,-21,9.967480659,0.215332031,3.694140673,6
208,-40,60,9.058300972,-11.21162128,-1.92841804,376,-44,-16,9.469824791,-1.191503882,2.30644536,6
344,-55,33,9.551172256,-12.34091854,-2.311230421,470,-15,-19,9.06308651,-2.856738329,0.435449213,6
487,-53,6,9.225781441,-12.12080097,-4.608105659,493,25,-33,8.737695694,-3.143847704,-0.287109375,6
-472,-43,-22,8.651562691,-9.986620903,-7.024609566,467,43,-59,8.637207031,-1.593457103,-0.066992186,6
-472,-24,-35,8.120409966,-5.641699314,-7.823730469,401,41,-78,9.058300972,1.827929735,0.937890649,6
-472,-7,-36,7.924219131,-0.057421878,-5.301953316,279,37,-82,9.632519722,4.57460928,2.196386814,6
-472,-6,-34,7.876367569,6.268554688,-0.866113305,165,34,-72,9.847851753,6.115429878,2.842382908,6
488,-8,-18,7.976855755,12.02031231,3.928613424,65,35,-52,9.723437309,7.283008099,2.942871094,6
287,-8,13,7.369140625,10.80009747,4.665527344,-23,30,-25,9.297558784,8.058203697,3.057714939,6
162,-19,24,6.560449123,3.0625,5.134472847,-111,26,7,8.914746284,9.350195885,2.784960985,6
136,-40,30,7.340429783,-1.229785204,8.005566597,-213,16,44,8.618066788,10.23544979,1.636523485,6
132,-55,44,7.704101563,-0.401953131,8.431445122,-330,15,71,8.675488472,8.627636909,-0.698632836,6
66,-63,44,8.072558403,0.334960938,6.330761909,-436,11,84,8.66591835,4.80429697,-2.976367235,6
-14,-65,23,8.742480278,-1.650878906,4.550683498,-482,3,78,8.895606041,-0.315820307,-4.320996284,6
-110,-59,4,9.120508194,-0.492871106,3.220410109,-482,4,71,9.326270103,-6.747070313,-3.521875143,6
-253,-30,-26,9.699511528,0.751269519,0.607714832,-461,-9,41,9.469824791,-12.72851563,-0.244042978,6
-377,0,-39,9.613379478,0.545507848,-1.287207007,-343,-13,-6,9.163574219,-14.633008,3.421386719,6
-472,16,-35,9.5703125,0.512011707,-0.899609387,-176,-21,-62,9.082226753,-10.41250038,4.344922066,6
-472,29,-24,10.00097656,0.602929711,0.76083988,-42,-23,-94,9.077441216,-5.641699314,3.249121189,6
-472,32,-9,9.795214653,0.148339853,2.804101706,60,-21,-107,9.388476372,-1.885351658,1.985839844,6
-472,17,10,9.37890625,0.449804693,4.536328316,116,-21,-92,9.929199219,0.861328125,2.416503906,6
-472,-5,32,9.852637291,1.239355445,4.545898438,162,-21,-68,10.70439434,3.450097799,3.84726572,6
-401,-8,69,10.65654278,-1.387695313,3.105566502,215,-28,-37,10.87187481,4.986133099,4.215722561,6
-277,8,89,10.40771484,-3.249121189,2.263378859,280,-32,-7,10.26894569,4.263574123,3.799414158,6
-179,0,93,9.37890625,-6.014941692,1.626953125,339,-19,9,9.646875381,2.89023447,2.995507956,6
-73,-18,83,9.278418541,-8.637207031,0.272753924,391,-7,11,9.177929878,0.330175787,2.895019531,6
42,-7,76,9.302344322,-10.22109413,-1.105371118,412,14,-3,8.560645103,-1.851855516,2.598339796,6
128,-9,60,9.034375191,-10.64218807,-1.713086009,400,32,-24,7.895507813,-1.885351658,1.210644603,6
193,-20,32,8.694628716,-11.89589882,-1.966699243,348,47,-41,8.10605526,0.248828128,0.885253906,6
295,-27,7,7.637109756,-12.81464863,-3.191699266,267,49,-55,8.799902916,2.167675734,3.25390625,6
423,-33,-17,7.019824505,-12.30742168,-4.651172161,188,47,-68,9.44589901,2.368652344,4.909570217,6
-472,-34,-36,6.895410061,-9.177929878,-5.871387005,122,40,-64,10.12539101,4.392773628,4.971777439,6
-472,-29,-45,7.196875095,-4.091308594,-5.555566311,38,35,-45,10.27373028,6.560449123,3.919043064,6
-472,-26,-44,7.704101563,1.492968798,-3.962109566,-44,36,-22,9.809570313,7.144238472,2.832812548,6
-472,-24,-35,7.895507813,6.833203316,-1.473828197,-119,35,0,9.072656631,7.225585938,2.110254049,6
-479,-21,-21,8.268750191,11.17333984,1.430761695,-214,33,29,8.929101944,7.814160347,0.933105469,6
382,-14,-2,8.594141006,12.07773495,2.784960985,-317,33,51,9.25449276,6.503027439,-0.784765661,6
237,-3,24,8.350097656,9.694726944,1.670019507,-400,31,68,9.709082603,3.340039015,-2.368652344,6
124,5,47,8.426660538,6.598730564,1.191503882,-465,29,73,9.809570313,-0.497656256,-3.598437548,6
29,6,58,8.842968941,3.234765768,3.335253954,-482,25,61,9.670801163,-5.991015911,-2.875879049,6
-64,4,56,8.795117378,-0.062207032,4.756445408,-435,11,45,9.527246475,-10.59433651,-0.167480469,6
-184,0,30,8.938672066,-2.579199314,4.153515816,-329,8,12,9.460253716,-12.01074219,2.368652344,6
-294,3,6,9.331054688,-3.612792969,2.311230421,-185,3,-35,9.560742378,-9.417187691,3.665429831,6
-367,12,-9,9.398047447,-3.507519484,1.488183618,-49,1,-70,9.130078316,-6.799706936,3.718066454,6
-445,23,-19,9.599023819,-2.631835938,1.684375048,71,0,-85,8.938672066,-3.411816359,2.780175924,6
-472,33,-23,9.474609375,-2.450000048,2.249023438,144,-4,-72,9.627734184,0.645996094,2.995507956,6
-472,36,-16,8.819043159,-2.205957174,3.976464987,193,-13,-55,10.0918951,3.507519484,4.852148533,6
-472,27,2,8.192187309,-0.799121082,5.928808689,245,-27,-35,9.742578506,3.191699266,5.995800972,6
-472,7,27,7.641894817,1.34941411,5.397656441,313,-35,-13,9.699511528,3.029003859,5.507714748,6
-472,24,74,8.766406059,-1.9140625,3.474023581,380,-32,6,9.441113472,2.258593798,4.517187595,6
-299,7,83,8.991309166,-7.51748085,2.344726563,437,-19,7,9.058300972,-0.263183594,4.833007813,6
-130,-20,76,8.689844131,-9.957910538,1.770507813,472,-8,-7,8.460156441,-2.383007765,4.560254097,6
-1,-25,81,8.862109184,-9.201855659,0.535937488,461,11,-27,8.292675972,-2.483496189,2.560058594,6
61,-21,82,9.532031059,-8.881250381,-1.043164134,394,30,-44,8.005566597,0.325390637,1.119726539,6
98,-25,52,9.216211319,-10.82402325,-1.856640697,280,34,-52,8.29746151,3.986035347,2.215527296,6
180,-39,17,7.474414349,-13.55634785,-2.981152296,160,33,-60,8.579785347,4.057812691,4.033886909,6
318,-49,-7,6.598730564,-14.56123066,-3.942968845,88,30,-64,8.799902916,3.344824314,4.498046875,6
465,-58,-31,6.991113186,-12.80029297,-5.354589939,36,29,-60,8.761621475,4.158300877,3.799414158,6
-472,-52,-53,7.546191692,-9.991406441,-7.369140625,-16,31,-46,9.101366997,5.842675686,3.143847704,6
-472,-38,-69,7.455273628,-6.761425972,-8.718554497,-79,35,-33,9.072656631,6.536523342,2.909374952,6
-472,-22,-81,7.019824505,-1.35419929,-8.790331841,-142,38,-14,8.728125572,7.024609566,2.560058594,6
-472,-17,-82,7.091601849,6.708789349,-6.048437595,-219,39,7,8.675488472,7.895507813,1.679589868,6
-472,-15,-62,7.818945408,13.84345722,-1.54082036,-310,45,35,8.929101944,7.737597942,-0.196191415,6
418,-7,-22,7.469629288,16.48964882,1.507324219,-416,49,68,8.723340034,5.608203411,-2.172461033,6
211,2,17,7.048535347,13.47500038,2.339941502,-482,48,90,8.417090416,-0.148339853,-3.27304697,6
